t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167068.635049419,o5sxdl1iqf3x,Delaine,5,3n1k98,35,2716422529,1,0,228,0,True
167069.010971025,o5sxdl1iqf3x,Delaine,5,3n1k98,35,200157190,2,100,0,0,True
167069.28719878,o5sxdl1iqf3x,Delaine,5,3n1k98,47,905696817,1,0,228,0,True
167069.653850643,o5sxdl1iqf3x,Delaine,5,3n1k98,47,4204654496,2,100,0,0,True
167069.677401484,o5sxdl1iqf3x,Delaine,5,3n1k98,9,3356534186,1,0,228,0,True
167070.045942877,o5sxdl1iqf3x,Delaine,5,3n1k98,9,3971065730,2,100,0,0,True
167070.720999203,o5sxdl1iqf3x,Delaine,5,3n1k98,12,714503132,1,0,228,0,True
167071.090370443,o5sxdl1iqf3x,Delaine,5,3n1k98,12,4262625994,2,100,0,0,True
167072.979698742,o5sxdl1iqf3x,Delaine,5,3n1k98,32,906483594,1,0,228,0,True
167073.353203636,o5sxdl1iqf3x,Delaine,5,3n1k98,32,3212983770,2,100,0,0,True
167074.484953468,o5sxdl1iqf3x,Delaine,5,3n1k98,5,2392997559,1,0,228,0,True
167074.849385888,o5sxdl1iqf3x,Delaine,5,3n1k98,5,2143208028,2,100,0,0,True
167075.651486561,o5sxdl1iqf3x,Delaine,5,3n1k98,42,960098472,1,0,228,0,True
167076.047230451,o5sxdl1iqf3x,Delaine,6,3n1k98,42,494952541,2,100,0,0,True
167076.907813861,o5sxdl1iqf3x,Delaine,6,3n1k98,67,3373825795,1,0,228,0,True
167077.270317876,o5sxdl1iqf3x,Delaine,6,3n1k98,67,821015788,2,100,0,0,True
167078.396192275,o5sxdl1iqf3x,Delaine,6,3n1k98,6,1853199279,1,0,228,0,True
167078.754475279,o5sxdl1iqf3x,Delaine,6,3n1k98,6,1875735097,2,100,0,0,True
167140.028528426,o5sxdl1iqf3x,Delaine,12,3n1k98,21,4168724189,1,0,228,0,True
167140.386181539,o5sxdl1iqf3x,Delaine,12,3n1k98,21,1144348995,2,100,0,0,True
167143.538956026,o5sxdl1iqf3x,Delaine,12,3n1k98,55,877096199,1,0,228,0,True
167143.901123627,o5sxdl1iqf3x,Delaine,12,3n1k98,55,4106318499,2,100,0,0,True
167145.639197894,o5sxdl1iqf3x,Delaine,12,3n1k98,21,2137810481,1,0,228,0,True
167145.999736596,o5sxdl1iqf3x,Delaine,13,3n1k98,21,3770031879,2,100,0,0,True
167146.670886236,o5sxdl1iqf3x,Delaine,13,3n1k98,55,2523180945,1,0,228,0,True
167147.033394107,o5sxdl1iqf3x,Delaine,13,3n1k98,55,1042845577,2,100,0,0,True
167147.037536839,o5sxdl1iqf3x,Delaine,13,3n1k98,55,3742072492,1,0,228,0,True
167147.395826733,o5sxdl1iqf3x,Delaine,13,3n1k98,55,1784533333,2,100,0,0,True
167147.725200985,o5sxdl1iqf3x,Delaine,13,3n1k98,55,1827046714,1,0,228,0,True
167148.095314744,o5sxdl1iqf3x,Delaine,13,3n1k98,55,1676984413,2,100,0,0,True
