t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167072.846298622,6mikqz05kuek,Janetta,5,3n1k98,12,4262625994,2,0,0,100,True
167073.527525702,6mikqz05kuek,Janetta,5,3n1k98,42,960098472,1,0,0,228,True
167073.891424813,6mikqz05kuek,Janetta,5,3n1k98,63,42183331,2,0,0,100,True
167074.248982028,6mikqz05kuek,Janetta,5,3n1k98,15,3535951035,2,0,0,100,True
167074.938307825,6mikqz05kuek,Janetta,5,3n1k98,42,960098472,1,0,0,228,True
167075.637520263,6mikqz05kuek,Janetta,5,3n1k98,20,552314374,1,0,0,228,True
167076.338569301,6mikqz05kuek,Janetta,6,3n1k98,60,1941836793,1,0,0,228,True
167077.014150242,6mikqz05kuek,Janetta,6,3n1k98,6,1853199279,1,0,0,228,True
167077.373744305,6mikqz05kuek,Janetta,6,3n1k98,56,3549181295,2,0,0,100,True
167078.056893573,6mikqz05kuek,Janetta,6,3n1k98,73,2007814079,1,0,0,228,True
167078.735593066,6mikqz05kuek,Janetta,6,3n1k98,20,552314374,1,0,0,228,True
167079.094599106,6mikqz05kuek,Janetta,6,3n1k98,5,2143208028,2,0,0,100,True
167079.453532629,6mikqz05kuek,Janetta,6,3n1k98,60,3876856073,2,0,0,100,True
167080.131596491,6mikqz05kuek,Janetta,6,3n1k98,73,2007814079,1,0,0,228,True
167080.488670388,6mikqz05kuek,Janetta,6,3n1k98,5,2143208028,2,0,0,100,True
167080.850879033,6mikqz05kuek,Janetta,6,3n1k98,6,1875735097,2,0,0,100,True
167081.453373293,6mikqz05kuek,Janetta,6,3n1k98,20,3966172119,2,0,0,100,True
167117.913444106,6mikqz05kuek,Janetta,10,3n1k98,7,1714995071,1,0,0,228,True
167119.305646372,6mikqz05kuek,Janetta,10,3n1k98,17,639365050,1,0,0,228,True
167119.998713432,6mikqz05kuek,Janetta,10,3n1k98,16,3456101644,1,0,0,228,True
167120.694269,6mikqz05kuek,Janetta,10,3n1k98,55,266581675,1,0,0,228,True
167121.374226368,6mikqz05kuek,Janetta,10,3n1k98,55,266581675,1,0,0,228,True
167122.076215105,6mikqz05kuek,Janetta,10,3n1k98,76,2635762523,1,0,0,228,True
167122.770696871,6mikqz05kuek,Janetta,10,3n1k98,62,2058674697,1,0,0,228,True
167123.455164117,6mikqz05kuek,Janetta,10,3n1k98,62,2058674697,1,0,0,228,True
167125.54381473,6mikqz05kuek,Janetta,10,3n1k98,16,756303577,1,0,0,228,True
167126.235723455,6mikqz05kuek,Janetta,11,3n1k98,16,756303577,1,0,0,228,True
167128.394534506,6mikqz05kuek,Janetta,11,3n1k98,16,564317848,2,0,0,100,True
167137.246597292,6mikqz05kuek,Janetta,12,3n1k98,17,3417455735,1,0,0,228,True
167138.624627578,6mikqz05kuek,Janetta,12,3n1k98,22,2532333866,1,0,0,228,True
167139.729282937,6mikqz05kuek,Janetta,12,3n1k98,17,1212923112,2,0,0,100,True
167140.09065841,6mikqz05kuek,Janetta,12,3n1k98,17,1212923112,2,0,0,100,True
167140.454515035,6mikqz05kuek,Janetta,12,3n1k98,22,3662633829,2,0,0,100,True
167141.434907951,6mikqz05kuek,Janetta,12,3n1k98,22,3312464236,1,0,0,228,True
167142.116668179,6mikqz05kuek,Janetta,12,3n1k98,21,4225455827,1,0,0,228,True
167142.482681436,6mikqz05kuek,Janetta,12,3n1k98,21,1144348995,2,0,0,100,True
167142.848317054,6mikqz05kuek,Janetta,12,3n1k98,76,3573067213,2,0,0,100,True
167143.532630734,6mikqz05kuek,Janetta,12,3n1k98,62,1458725584,2,0,0,100,True
167144.223770375,6mikqz05kuek,Janetta,12,3n1k98,76,800054097,1,0,0,228,True
167144.919283393,6mikqz05kuek,Janetta,12,3n1k98,21,2137810481,1,0,0,228,True
167146.294591714,6mikqz05kuek,Janetta,13,3n1k98,55,3742072492,1,0,0,228,True
167148.798611465,6mikqz05kuek,Janetta,13,3n1k98,55,1784533333,2,0,0,100,True
167149.157696221,6mikqz05kuek,Janetta,13,3n1k98,55,1042845577,2,0,0,100,True
167156.93418286,6mikqz05kuek,Janetta,14,3n1k98,21,3770031879,2,0,0,100,True
