t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167049.569443122,7gpkdt64bjiq,Brande,3,3n1k98,43,3971740996,1,228,0,0,True
167050.249138674,7gpkdt64bjiq,Brande,3,3n1k98,66,325170077,1,228,0,0,True
167050.935946007,7gpkdt64bjiq,Brande,3,3n1k98,24,3504401801,1,228,0,0,True
167051.614399227,7gpkdt64bjiq,Brande,3,3n1k98,33,1372848802,1,228,0,0,True
167052.298418514,7gpkdt64bjiq,Brande,3,3n1k98,46,1749587663,1,228,0,0,True
167052.983597072,7gpkdt64bjiq,Brande,3,3n1k98,1,3568916452,1,228,0,0,True
167053.660937369,7gpkdt64bjiq,Brande,3,3n1k98,36,3384531800,1,228,0,0,True
167053.665392861,7gpkdt64bjiq,Brande,3,3n1k98,79,3642325689,2,0,100,0,True
167053.669513705,7gpkdt64bjiq,Brande,3,3n1k98,13,1142178469,2,0,100,0,True
167054.351689584,7gpkdt64bjiq,Brande,3,3n1k98,74,307338772,1,228,0,0,True
167055.041445707,7gpkdt64bjiq,Brande,3,3n1k98,70,3484498290,1,228,0,0,True
167055.757212681,7gpkdt64bjiq,Brande,3,3n1k98,51,2283882326,1,228,0,0,True
167056.450345927,7gpkdt64bjiq,Brande,4,3n1k98,8,2859153081,1,228,0,0,True
167057.132141959,7gpkdt64bjiq,Brande,4,3n1k98,0,598923322,1,228,0,0,True
167057.822260439,7gpkdt64bjiq,Brande,4,3n1k98,53,3011519698,1,228,0,0,True
167057.8263589,7gpkdt64bjiq,Brande,4,3n1k98,1,2666483817,2,0,100,0,True
167058.518391627,7gpkdt64bjiq,Brande,4,3n1k98,18,2176239497,1,228,0,0,True
167059.216037387,7gpkdt64bjiq,Brande,4,3n1k98,59,4140655459,1,228,0,0,True
167059.915764525,7gpkdt64bjiq,Brande,4,3n1k98,44,2980733752,1,228,0,0,True
167060.612566129,7gpkdt64bjiq,Brande,4,3n1k98,29,3178117245,1,228,0,0,True
167061.299570929,7gpkdt64bjiq,Brande,4,3n1k98,45,2711823996,1,228,0,0,True
167061.98293415,7gpkdt64bjiq,Brande,4,3n1k98,61,3317728621,1,228,0,0,True
167062.697134202,7gpkdt64bjiq,Brande,4,3n1k98,58,1004608688,1,228,0,0,True
167063.390388357,7gpkdt64bjiq,Brande,4,3n1k98,35,2716422529,1,228,0,0,True
167064.077108892,7gpkdt64bjiq,Brande,4,3n1k98,9,3356534186,1,228,0,0,True
167064.081180743,7gpkdt64bjiq,Brande,4,3n1k98,0,140189212,2,0,100,0,True
167064.769132975,7gpkdt64bjiq,Brande,4,3n1k98,48,204092659,1,228,0,0,True
167065.473956238,7gpkdt64bjiq,Brande,4,3n1k98,4,1821793772,1,228,0,0,True
167066.174177693,7gpkdt64bjiq,Brande,5,3n1k98,12,714503132,1,228,0,0,True
167066.860020237,7gpkdt64bjiq,Brande,5,3n1k98,47,905696817,1,228,0,0,True
167067.543044176,7gpkdt64bjiq,Brande,5,3n1k98,15,370509566,1,228,0,0,True
167067.547686053,7gpkdt64bjiq,Brande,5,3n1k98,25,353439731,2,0,100,0,True
167068.234947839,7gpkdt64bjiq,Brande,5,3n1k98,63,1548097509,1,228,0,0,True
167068.917107894,7gpkdt64bjiq,Brande,5,3n1k98,56,1595758325,1,228,0,0,True
167069.606367015,7gpkdt64bjiq,Brande,5,3n1k98,32,906483594,1,228,0,0,True
167070.295965668,7gpkdt64bjiq,Brande,5,3n1k98,26,1194034944,1,228,0,0,True
167071.00269483,7gpkdt64bjiq,Brande,5,3n1k98,5,2392997559,1,228,0,0,True
167071.007044909,7gpkdt64bjiq,Brande,5,3n1k98,10,114477237,2,0,100,0,True
167071.694697656,7gpkdt64bjiq,Brande,5,3n1k98,60,1941836793,1,228,0,0,True
167072.383915384,7gpkdt64bjiq,Brande,5,3n1k98,42,960098472,1,228,0,0,True
167072.389217356,7gpkdt64bjiq,Brande,5,3n1k98,47,4204654496,2,0,100,0,True
167073.070296323,7gpkdt64bjiq,Brande,5,3n1k98,67,3373825795,1,228,0,0,True
167073.074941123,7gpkdt64bjiq,Brande,5,3n1k98,58,1657417218,2,0,100,0,True
167073.76387766,7gpkdt64bjiq,Brande,5,3n1k98,20,552314374,1,228,0,0,True
167073.768259522,7gpkdt64bjiq,Brande,5,3n1k98,12,4262625994,2,0,100,0,True
167074.453537024,7gpkdt64bjiq,Brande,5,3n1k98,6,1853199279,1,228,0,0,True
167075.139556813,7gpkdt64bjiq,Brande,5,3n1k98,73,2007814079,1,228,0,0,True
167075.844764749,7gpkdt64bjiq,Brande,6,3n1k98,77,3776211543,1,228,0,0,True
167116.545743129,7gpkdt64bjiq,Brande,10,3n1k98,7,1714995071,1,228,0,0,True
167117.232354155,7gpkdt64bjiq,Brande,10,3n1k98,21,1869603098,1,228,0,0,True
167117.922162128,7gpkdt64bjiq,Brande,10,3n1k98,17,639365050,1,228,0,0,True
167118.623106538,7gpkdt64bjiq,Brande,10,3n1k98,16,3456101644,1,228,0,0,True
167119.314770444,7gpkdt64bjiq,Brande,10,3n1k98,19,2845912222,1,228,0,0,True
167120.007087429,7gpkdt64bjiq,Brande,10,3n1k98,55,266581675,1,228,0,0,True
167120.705789556,7gpkdt64bjiq,Brande,10,3n1k98,22,3119339790,1,228,0,0,True
167121.391046714,7gpkdt64bjiq,Brande,10,3n1k98,76,2635762523,1,228,0,0,True
167122.080170602,7gpkdt64bjiq,Brande,10,3n1k98,62,2058674697,1,228,0,0,True
167122.77514137,7gpkdt64bjiq,Brande,10,3n1k98,55,197850795,1,228,0,0,True
167123.467634139,7gpkdt64bjiq,Brande,10,3n1k98,76,2368915459,1,228,0,0,True
167124.161163187,7gpkdt64bjiq,Brande,10,3n1k98,62,1473371897,1,228,0,0,True
167124.853747947,7gpkdt64bjiq,Brande,10,3n1k98,16,756303577,1,228,0,0,True
167125.548241072,7gpkdt64bjiq,Brande,10,3n1k98,7,3687281410,1,228,0,0,True
167126.244512932,7gpkdt64bjiq,Brande,11,3n1k98,19,304142067,1,228,0,0,True
167136.566111871,7gpkdt64bjiq,Brande,12,3n1k98,17,3417455735,1,228,0,0,True
167137.250785609,7gpkdt64bjiq,Brande,12,3n1k98,22,2532333866,1,228,0,0,True
167137.940016662,7gpkdt64bjiq,Brande,12,3n1k98,21,4168724189,1,228,0,0,True
167138.632838748,7gpkdt64bjiq,Brande,12,3n1k98,76,2198078358,1,228,0,0,True
167139.338924246,7gpkdt64bjiq,Brande,12,3n1k98,62,3529912040,1,228,0,0,True
167140.043802615,7gpkdt64bjiq,Brande,12,3n1k98,22,3312464236,1,228,0,0,True
167140.745930341,7gpkdt64bjiq,Brande,12,3n1k98,21,4225455827,1,228,0,0,True
167141.439946293,7gpkdt64bjiq,Brande,12,3n1k98,55,877096199,1,228,0,0,True
167142.125476702,7gpkdt64bjiq,Brande,12,3n1k98,62,380165870,1,228,0,0,True
167142.818977591,7gpkdt64bjiq,Brande,12,3n1k98,21,2137810481,1,228,0,0,True
167143.507991181,7gpkdt64bjiq,Brande,12,3n1k98,76,800054097,1,228,0,0,True
167143.512241706,7gpkdt64bjiq,Brande,12,3n1k98,21,1144348995,2,0,100,0,True
167144.202742805,7gpkdt64bjiq,Brande,12,3n1k98,55,2523180945,1,228,0,0,True
167144.207550284,7gpkdt64bjiq,Brande,12,3n1k98,62,1458725584,2,0,100,0,True
167144.902837742,7gpkdt64bjiq,Brande,12,3n1k98,55,3742072492,1,228,0,0,True
167145.600264929,7gpkdt64bjiq,Brande,12,3n1k98,55,1827046714,1,228,0,0,True
