t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167049.543774548,40ksq49huwj1,Bobbi,3,d1wh07,24,2487168362,2,0,0,100,True
167059.960051848,40ksq49huwj1,Bobbi,4,d1wh07,5,2848063499,2,0,0,100,True
167060.657604227,40ksq49huwj1,Bobbi,4,d1wh07,41,1801326883,1,0,0,228,True
167062.0558842,40ksq49huwj1,Bobbi,4,d1wh07,60,1826393909,2,0,0,100,True
167063.362776676,40ksq49huwj1,Bobbi,4,d1wh07,51,4116871976,1,0,0,228,True
167065.461195625,40ksq49huwj1,Bobbi,4,d1wh07,47,2921054830,1,0,0,228,True
167065.871673786,40ksq49huwj1,Bobbi,5,d1wh07,51,762281084,2,0,0,100,True
167086.339136942,40ksq49huwj1,Bobbi,7,d1wh07,40,2005525104,1,0,0,228,True
167087.785812826,40ksq49huwj1,Bobbi,7,d1wh07,53,3581263206,1,0,0,228,True
167088.475798958,40ksq49huwj1,Bobbi,7,d1wh07,75,1239103453,1,0,0,228,True
167089.84768989,40ksq49huwj1,Bobbi,7,d1wh07,68,3794898317,1,0,0,228,True
167090.551938714,40ksq49huwj1,Bobbi,7,d1wh07,52,2105659512,1,0,0,228,True
167092.630616855,40ksq49huwj1,Bobbi,7,d1wh07,2,914528092,1,0,0,228,True
167093.332512928,40ksq49huwj1,Bobbi,7,d1wh07,31,1144810245,1,0,0,228,True
167094.710096683,40ksq49huwj1,Bobbi,7,d1wh07,43,156431918,1,0,0,228,True
167097.4760289,40ksq49huwj1,Bobbi,8,d1wh07,64,3234889792,1,0,0,228,True
167098.168249031,40ksq49huwj1,Bobbi,8,d1wh07,17,891196446,1,0,0,228,True
167098.63393551,40ksq49huwj1,Bobbi,8,d1wh07,32,1349065547,2,0,0,100,True
167099.000798954,40ksq49huwj1,Bobbi,8,d1wh07,32,1349065547,2,0,0,100,True
167101.65084253,40ksq49huwj1,Bobbi,8,d1wh07,76,1190461424,1,0,0,228,True
167102.336064628,40ksq49huwj1,Bobbi,8,d1wh07,7,1704002208,1,0,0,228,True
167103.015487079,40ksq49huwj1,Bobbi,8,d1wh07,7,1704002208,1,0,0,228,True
167103.701510032,40ksq49huwj1,Bobbi,8,d1wh07,27,3131095744,1,0,0,228,True
167104.383606212,40ksq49huwj1,Bobbi,8,d1wh07,44,1453731402,1,0,0,228,True
167104.746375197,40ksq49huwj1,Bobbi,8,d1wh07,44,3712635561,2,0,0,100,True
167105.430692337,40ksq49huwj1,Bobbi,8,d1wh07,13,2128766265,1,0,0,228,True
167105.827060927,40ksq49huwj1,Bobbi,9,d1wh07,7,2768855374,2,0,0,100,True
167108.208052165,40ksq49huwj1,Bobbi,9,d1wh07,13,2218576426,2,0,0,100,True
167108.578575559,40ksq49huwj1,Bobbi,9,d1wh07,7,1526206807,2,0,0,100,True
167109.306037779,40ksq49huwj1,Bobbi,9,d1wh07,13,1553667377,1,0,0,228,True
167109.666548548,40ksq49huwj1,Bobbi,9,d1wh07,27,945938325,2,0,0,100,True
167111.431892982,40ksq49huwj1,Bobbi,9,d1wh07,27,2649856010,2,0,0,100,True
