t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167107.845715494,1jaz52692jgm,Vicki,9,d1wh07,7,1526206807,2,100,0,0,True
167107.920911215,1jaz52692jgm,Vicki,9,d1wh07,27,3979615334,1,0,228,0,True
167108.278389296,1jaz52692jgm,Vicki,9,d1wh07,27,945938325,2,100,0,0,True
167108.897567639,1jaz52692jgm,Vicki,9,d1wh07,79,3274655223,1,0,228,0,True
167109.261951241,1jaz52692jgm,Vicki,9,d1wh07,79,3213669084,2,100,0,0,True
167109.98171964,1jaz52692jgm,Vicki,9,d1wh07,27,1387653252,1,0,228,0,True
167110.342048328,1jaz52692jgm,Vicki,9,d1wh07,27,2649856010,2,100,0,0,True
167111.358136891,1jaz52692jgm,Vicki,9,d1wh07,13,1553667377,1,0,228,0,True
167111.71486075,1jaz52692jgm,Vicki,9,d1wh07,13,2487337314,2,100,0,0,True
167112.043084945,1jaz52692jgm,Vicki,9,d1wh07,27,1554039323,1,0,228,0,True
167112.401972257,1jaz52692jgm,Vicki,9,d1wh07,27,101239201,2,100,0,0,True
